loss_clickbait,loss_kategori,epoch,step,loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.3849455118179321,2.127509832382202,0.0,0,,,,,,,,,,,,
1.3816113471984863,2.1085000038146973,0.01098901098901099,1,,,,,,,,,,,,
1.2530391216278076,2.118807077407837,0.02197802197802198,2,,,,,,,,,,,,
1.3476333618164062,1.98114812374115,0.03296703296703297,3,,,,,,,,,,,,
1.1778240203857422,1.9056308269500732,0.04395604395604396,4,,,,,,,,,,,,
1.3604878187179565,2.089934825897217,0.054945054945054944,5,,,,,,,,,,,,
1.2679674625396729,2.073772430419922,0.06593406593406594,6,,,,,,,,,,,,
1.1972730159759521,1.8168617486953735,0.07692307692307693,7,,,,,,,,,,,,
1.2629344463348389,1.8951284885406494,0.08791208791208792,8,,,,,,,,,,,,
1.197906732559204,1.9186125993728638,0.0989010989010989,9,,,,,,,,,,,,
1.080254077911377,1.862299919128418,0.10989010989010989,10,,,,,,,,,,,,
1.2011518478393555,2.0779075622558594,0.12087912087912088,11,,,,,,,,,,,,
1.3707871437072754,1.8291386365890503,0.13186813186813187,12,,,,,,,,,,,,
1.0305352210998535,1.7126624584197998,0.14285714285714285,13,,,,,,,,,,,,
1.248151183128357,1.8521956205368042,0.15384615384615385,14,,,,,,,,,,,,
1.200923204421997,1.8473942279815674,0.16483516483516483,15,,,,,,,,,,,,
1.1168487071990967,1.7584619522094727,0.17582417582417584,16,,,,,,,,,,,,
1.1320513486862183,1.891167163848877,0.18681318681318682,17,,,,,,,,,,,,
1.1111321449279785,1.8696449995040894,0.1978021978021978,18,,,,,,,,,,,,
1.1440948247909546,1.8707538843154907,0.2087912087912088,19,,,,,,,,,,,,
0.9314340353012085,1.5299208164215088,0.21978021978021978,20,,,,,,,,,,,,
,,0.23076923076923078,21,3.1208,10.043065071105957,1.8534798534798536e-05,,,,,,,,,
0.9429601430892944,1.7658721208572388,0.23076923076923078,21,,,,,,,,,,,,
,,0.23076923076923078,21,,,,2.727116823196411,3.4833,177.42,5.742,,,,,
1.151265025138855,1.952239990234375,0.24175824175824176,22,,,,,,,,,,,,
1.2542634010314941,1.8235071897506714,0.25274725274725274,23,,,,,,,,,,,,
1.0488383769989014,1.622255563735962,0.26373626373626374,24,,,,,,,,,,,,
1.0608453750610352,1.4203431606292725,0.27472527472527475,25,,,,,,,,,,,,
1.1855266094207764,1.6632338762283325,0.2857142857142857,26,,,,,,,,,,,,
0.9401368498802185,1.7896287441253662,0.2967032967032967,27,,,,,,,,,,,,
1.0624682903289795,1.5310901403427124,0.3076923076923077,28,,,,,,,,,,,,
0.9124904274940491,1.5191179513931274,0.31868131868131866,29,,,,,,,,,,,,
0.8817582130432129,1.5335803031921387,0.32967032967032966,30,,,,,,,,,,,,
0.948715090751648,1.5559381246566772,0.34065934065934067,31,,,,,,,,,,,,
0.9667458534240723,1.4486610889434814,0.3516483516483517,32,,,,,,,,,,,,
0.6557031869888306,1.5243003368377686,0.3626373626373626,33,,,,,,,,,,,,
0.9470438361167908,1.3379783630371094,0.37362637362637363,34,,,,,,,,,,,,
0.8647207021713257,1.5095760822296143,0.38461538461538464,35,,,,,,,,,,,,
0.9174911975860596,1.4137871265411377,0.3956043956043956,36,,,,,,,,,,,,
0.9375665187835693,1.4973609447479248,0.4065934065934066,37,,,,,,,,,,,,
1.0029464960098267,1.501441478729248,0.4175824175824176,38,,,,,,,,,,,,
0.9344294667243958,1.3726235628128052,0.42857142857142855,39,,,,,,,,,,,,
0.8210003972053528,1.577864170074463,0.43956043956043955,40,,,,,,,,,,,,
1.095241904258728,1.1406810283660889,0.45054945054945056,41,,,,,,,,,,,,
,,0.46153846153846156,42,2.5367,16.460294723510742,1.6996336996336996e-05,,,,,,,,,
0.8094931840896606,1.4779009819030762,0.46153846153846156,42,,,,,,,,,,,,
,,0.46153846153846156,42,,,,2.28218150138855,3.61,171.191,5.54,,,,,
0.5640972852706909,1.7563472986221313,0.4725274725274725,43,,,,,,,,,,,,
1.0166703462600708,1.3097678422927856,0.4835164835164835,44,,,,,,,,,,,,
0.9096023440361023,1.341852068901062,0.4945054945054945,45,,,,,,,,,,,,
0.9652167558670044,1.7294080257415771,0.5054945054945055,46,,,,,,,,,,,,
0.6957291960716248,1.3516724109649658,0.5164835164835165,47,,,,,,,,,,,,
1.0808762311935425,1.360823154449463,0.5274725274725275,48,,,,,,,,,,,,
1.0311955213546753,1.1090030670166016,0.5384615384615384,49,,,,,,,,,,,,
0.8254294395446777,1.0014917850494385,0.5494505494505495,50,,,,,,,,,,,,
0.8953697681427002,1.1593656539916992,0.5604395604395604,51,,,,,,,,,,,,
