loss_clickbait,loss_kategori,epoch,step,loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.3996319770812988,2.4755563735961914,0.0,0,,,,,,,,,,,,
1.1607940196990967,2.3530921936035156,0.01,1,,,,,,,,,,,,
1.1635428667068481,2.021347999572754,0.02,2,,,,,,,,,,,,
1.2758424282073975,2.018616199493408,0.03,3,,,,,,,,,,,,
0.9236285090446472,1.9405150413513184,0.04,4,,,,,,,,,,,,
1.0834217071533203,1.8997042179107666,0.05,5,,,,,,,,,,,,
0.7114966511726379,1.9309030771255493,0.07,6,,,,,,,,,,,,
0.877994179725647,1.670896291732788,0.08,7,,,,,,,,,,,,
0.893306314945221,1.4619581699371338,0.09,8,,,,,,,,,,,,
0.9826458692550659,1.6500595808029175,0.1,9,,,,,,,,,,,,
0.813133716583252,1.2855572700500488,0.11,10,,,,,,,,,,,,
0.857071578502655,1.8762823343276978,0.12,11,,,,,,,,,,,,
1.2422970533370972,1.3517646789550781,0.13,12,,,,,,,,,,,,
0.7894099950790405,1.4371683597564697,0.14,13,,,,,,,,,,,,
1.0974013805389404,1.499923825263977,0.15,14,,,,,,,,,,,,
0.9336743354797363,1.266857385635376,0.16,15,,,,,,,,,,,,
0.8371445536613464,1.1461408138275146,0.18,16,,,,,,,,,,,,
0.8990287780761719,1.2733656167984009,0.19,17,,,,,,,,,,,,
0.9969562888145447,1.4533206224441528,0.2,18,,,,,,,,,,,,
1.0430878400802612,1.2177207469940186,0.21,19,,,,,,,,,,,,
0.8869113326072693,0.7750257849693298,0.22,20,,,,,,,,,,,,
,,0.23,21,2.6131,12.524009704589844,1.8461538461538465e-05,,,,,,,,,
0.8479927778244019,1.0345501899719238,0.23,21,,,,,,,,,,,,
,,0.23,21,,,,1.9088751077651978,3.1645,195.294,6.32,,,,,
0.9906953573226929,1.264662742614746,0.24,22,,,,,,,,,,,,
1.128369927406311,0.9720317125320435,0.25,23,,,,,,,,,,,,
0.9670248031616211,1.0268951654434204,0.26,24,,,,,,,,,,,,
1.108319878578186,0.8619413375854492,0.27,25,,,,,,,,,,,,
1.0103917121887207,1.224888563156128,0.29,26,,,,,,,,,,,,
1.007727861404419,0.9654108285903931,0.3,27,,,,,,,,,,,,
0.9775453805923462,0.758781909942627,0.31,28,,,,,,,,,,,,
0.8390849232673645,0.9162291884422302,0.32,29,,,,,,,,,,,,
1.0149376392364502,0.5510493516921997,0.33,30,,,,,,,,,,,,
0.8215006589889526,0.7714228630065918,0.34,31,,,,,,,,,,,,
0.982625424861908,0.7598499059677124,0.35,32,,,,,,,,,,,,
0.68613600730896,0.9842932820320129,0.36,33,,,,,,,,,,,,
0.838333785533905,0.640989363193512,0.37,34,,,,,,,,,,,,
0.7808114886283875,0.6041378974914551,0.38,35,,,,,,,,,,,,
0.9252155423164368,0.7992911338806152,0.4,36,,,,,,,,,,,,
1.0165886878967285,0.7254781126976013,0.41,37,,,,,,,,,,,,
0.8293619155883789,0.9557751417160034,0.42,38,,,,,,,,,,,,
0.7917066216468811,1.0113171339035034,0.43,39,,,,,,,,,,,,
0.7449577450752258,1.0511348247528076,0.44,40,,,,,,,,,,,,
1.0590531826019287,0.5995146036148071,0.45,41,,,,,,,,,,,,
,,0.46,42,1.8137,16.476268768310547,1.6923076923076924e-05,,,,,,,,,
0.9018282890319824,0.7392202615737915,0.46,42,,,,,,,,,,,,
,,0.46,42,,,,1.5334423780441284,3.2146,192.25,6.222,,,,,
0.6539815068244934,0.8664230704307556,0.47,43,,,,,,,,,,,,
0.9141401052474976,0.6112856268882751,0.48,44,,,,,,,,,,,,
0.9595839977264404,0.549721360206604,0.49,45,,,,,,,,,,,,
0.8303271532058716,1.0861302614212036,0.51,46,,,,,,,,,,,,
0.5685569047927856,0.715865969657898,0.52,47,,,,,,,,,,,,
0.9595991373062134,0.6694237589836121,0.53,48,,,,,,,,,,,,
1.040576696395874,0.48927491903305054,0.54,49,,,,,,,,,,,,
0.9042487144470215,0.6342582106590271,0.55,50,,,,,,,,,,,,
0.7660760283470154,0.7531118392944336,0.56,51,,,,,,,,,,,,
0.9146199822425842,0.8337637186050415,0.57,52,,,,,,,,,,,,
0.5467841029167175,0.5449656844139099,0.58,53,,,,,,,,,,,,
0.7690924406051636,0.7242733836174011,0.59,54,,,,,,,,,,,,
0.7250747084617615,0.38911008834838867,0.6,55,,,,,,,,,,,,
0.9273794889450073,0.8728543519973755,0.62,56,,,,,,,,,,,,
1.0044782161712646,0.7742329835891724,0.63,57,,,,,,,,,,,,
0.8147749900817871,0.5585444569587708,0.64,58,,,,,,,,,,,,
0.9488712549209595,0.905994176864624,0.65,59,,,,,,,,,,,,
0.775876522064209,0.687325656414032,0.66,60,,,,,,,,,,,,
0.932888388633728,0.4286927282810211,0.67,61,,,,,,,,,,,,
0.8425580859184265,0.7495793700218201,0.68,62,,,,,,,,,,,,
,,0.69,63,1.528,14.998331069946289,1.5384615384615387e-05,,,,,,,,,
0.7866185307502747,0.6176669597625732,0.69,63,,,,,,,,,,,,
,,0.69,63,,,,1.4021614789962769,3.5446,174.35,5.642,,,,,
0.8185021877288818,0.6350202560424805,0.7,64,,,,,,,,,,,,
0.8324426412582397,0.4166561961174011,0.71,65,,,,,,,,,,,,
