loss_clickbait,loss_kategori,epoch,step,loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.394294261932373,2.2598536014556885,0.0,0,,,,,,,,,,,,
1.3789604902267456,2.2396020889282227,0.01098901098901099,1,,,,,,,,,,,,
1.407464861869812,2.1323320865631104,0.02197802197802198,2,,,,,,,,,,,,
1.3370805978775024,2.065373182296753,0.03296703296703297,3,,,,,,,,,,,,
1.222311019897461,1.9985177516937256,0.04395604395604396,4,,,,,,,,,,,,
1.3592791557312012,2.1397531032562256,0.054945054945054944,5,,,,,,,,,,,,
1.282735824584961,2.0608110427856445,0.06593406593406594,6,,,,,,,,,,,,
1.1740258932113647,1.9174294471740723,0.07692307692307693,7,,,,,,,,,,,,
1.2886426448822021,1.7927124500274658,0.08791208791208792,8,,,,,,,,,,,,
1.073559284210205,1.8768324851989746,0.0989010989010989,9,,,,,,,,,,,,
1.0430667400360107,1.7075754404067993,0.10989010989010989,10,,,,,,,,,,,,
1.2369937896728516,2.089694023132324,0.12087912087912088,11,,,,,,,,,,,,
1.2488629817962646,1.7001558542251587,0.13186813186813187,12,,,,,,,,,,,,
0.9469459056854248,1.7326855659484863,0.14285714285714285,13,,,,,,,,,,,,
1.1845252513885498,1.8382816314697266,0.15384615384615385,14,,,,,,,,,,,,
1.057816743850708,1.97357177734375,0.16483516483516483,15,,,,,,,,,,,,
1.0246129035949707,1.7923102378845215,0.17582417582417584,16,,,,,,,,,,,,
1.1175041198730469,1.8445701599121094,0.18681318681318682,17,,,,,,,,,,,,
0.9453628659248352,1.9233678579330444,0.1978021978021978,18,,,,,,,,,,,,
0.9981226921081543,1.8282520771026611,0.2087912087912088,19,,,,,,,,,,,,
0.8820028901100159,1.571702003479004,0.21978021978021978,20,,,,,,,,,,,,
,,0.23076923076923078,21,3.0995,9.936566352844238,1.9560439560439563e-05,,,,,,,,,
0.8131932020187378,1.7450127601623535,0.23076923076923078,21,,,,,,,,,,,,
,,0.23076923076923078,21,,,,2.699331760406494,3.4058,181.458,5.872,,,,,
1.1565954685211182,2.059690475463867,0.24175824175824176,22,,,,,,,,,,,,
1.1433820724487305,1.758843183517456,0.25274725274725274,23,,,,,,,,,,,,
1.0509611368179321,1.6786607503890991,0.26373626373626374,24,,,,,,,,,,,,
1.0799654722213745,1.4885004758834839,0.27472527472527475,25,,,,,,,,,,,,
1.1228618621826172,1.7805495262145996,0.2857142857142857,26,,,,,,,,,,,,
0.9817981719970703,1.6426018476486206,0.2967032967032967,27,,,,,,,,,,,,
1.023319125175476,1.6252954006195068,0.3076923076923077,28,,,,,,,,,,,,
0.8788192868232727,1.374349594116211,0.31868131868131866,29,,,,,,,,,,,,
0.9549526572227478,1.595564365386963,0.32967032967032966,30,,,,,,,,,,,,
0.9290719032287598,1.5111379623413086,0.34065934065934067,31,,,,,,,,,,,,
0.9639246463775635,1.3092091083526611,0.3516483516483517,32,,,,,,,,,,,,
0.7196944355964661,1.4028816223144531,0.3626373626373626,33,,,,,,,,,,,,
1.0281792879104614,1.257869839668274,0.37362637362637363,34,,,,,,,,,,,,
0.8393968343734741,1.410287618637085,0.38461538461538464,35,,,,,,,,,,,,
0.9164890050888062,1.425176978111267,0.3956043956043956,36,,,,,,,,,,,,
0.8610782623291016,1.4918564558029175,0.4065934065934066,37,,,,,,,,,,,,
0.9865531921386719,1.4456470012664795,0.4175824175824176,38,,,,,,,,,,,,
0.8516240119934082,1.4494359493255615,0.42857142857142855,39,,,,,,,,,,,,
0.6962888836860657,1.6045879125595093,0.43956043956043955,40,,,,,,,,,,,,
1.0972776412963867,1.1502933502197266,0.45054945054945056,41,,,,,,,,,,,,
,,0.46153846153846156,42,2.5144,14.673686981201172,1.9098901098901102e-05,,,,,,,,,
0.827376127243042,1.3249186277389526,0.46153846153846156,42,,,,,,,,,,,,
,,0.46153846153846156,42,,,,2.1795034408569336,3.4399,179.657,5.814,,,,,
0.6137911081314087,1.6946313381195068,0.4725274725274725,43,,,,,,,,,,,,
1.0264573097229004,1.2887542247772217,0.4835164835164835,44,,,,,,,,,,,,
0.9755752086639404,1.2970263957977295,0.4945054945054945,45,,,,,,,,,,,,
0.9178143739700317,1.6044158935546875,0.5054945054945055,46,,,,,,,,,,,,
0.7401565313339233,1.3248872756958008,0.5164835164835165,47,,,,,,,,,,,,
